startsecond	text
805.33	♫ Beyond the grave. ♫
806.33	♫ They have some questions ♫
807.33	♫ And things to share ♫
808.33	♫ From underneath the cold, cold ground. ♫
813.33	We're soliciting phone calls from dead people
817.33	as a special TED presentation.
818.33	We're taking calls live on stage
821.33	here at TED in Monterey.
824.33	And I think we have a caller coming in here.
829.33	Hello there.
831.33	You're live.
833.33	Hello. Who's there, please?
836.33	Am I on the air?
838.33	Hi there.
839.33	You're on with They Might Be Giants.
841.33	This is Eleanor Roosevelt.
842.33	Hello, Eleanor, please ...
843.33	I want to talk to ...
844.33	Please turn off your radio, Eleanor.
847.33	I wanna talk to Randi.
848.33	I've got a question for Randi.
850.33	What's your question, please?
853.33	I want to talk to the Amazing Randi.
856.33	Do you have a laminated badge, Eleanor?
861.33	I want my million dollars.
864.33	Eleanor, I'm sorry,
865.33	do you have a laminated badge?
866.33	No, I don't have a badge.
869.33	Well, I think we're going to stop
870.33	that part of the show.
874.33	Here's a song we like to think of
876.33	as the future anthem of TED.
877.33	It's actually a children's song
879.33	but like so many projects for children
881.33	it's really just a Trojan horse
884.33	for adult work.
886.33	This song is called
888.33	"""The Alphabet ..."
893.33	"Of Nations!"""
917.33	♫ Algeria, Bulgaria, Cambodia, Dominica, ♫
919.33	♫ Egypt, France, The Gambia ♫
922.33	♫ Hungary, Iran, Japan, Kazakhstan, ♫
924.33	♫ Libya and Mongolia. ♫
927.33	♫ Norway, Oman, Pakistan, ♫
929.33	♫ Qatar, Russia, Suriname, ♫
932.33	♫ Turkey, Uruguay, Vietnam, ♫
934.33	♫ West Xylophone, Yemen, Zimbabwe. ♫
947.33	♫ Algeria, Bulgaria, Cambodia, Dominica, ♫
949.33	♫ Egypt, France, The Gambia, ♫
952.33	♫ Hungary, Iran, Japan, Kazakhstan, ♫
954.33	♫ Libya and Mongolia. ♫
956.33	♫ Norway, Oman, Pakistan, ♫
958.33	♫ Qatar, Russia, Suriname, ♫
961.33	♫ Turkey, Uruguay, Vietnam, ♫
963.33	♫ West Xylophone, Yemen, Zimbabwe. ♫
970.33	♫ Azerbaijan, Bolivia, Canada, ♫
976.33	♫ Australia, Belgium, Chad, ♫
981.33	♫ Afghanistan, Brunei, China, Denmark, ♫
984.33	♫ Ecuador, Fiji, Guatemala, ♫
1000.33	♫ Algeria, Bulgaria, Cambodia, Dominica, ♫
1003.33	♫ Egypt, France, The Gambia, ♫
1005.33	♫ Hungary, Iran, Japan, Kazakhstan, ♫
1008.33	♫ Libya and Mongolia. ♫
1010.33	♫ Norway, Oman, Pakistan, ♫
1012.33	♫ Qatar, Russia, Suriname, ♫
1015.33	♫ Turkey, Uruguay, Vietnam, ♫
1017.33	♫ West Xylophone, Yemen, Zimbabwe. ♫
1026.33	Thank you so much.
1027.33	You've been a wonderful 8:30 audience.
1030.33	Have a great session.
1031.33	Thank you all.
